,Country,Year,Yearly Average Temperature
41821,Mauritius,1987,24.315083333333334
41822,Mayotte,1987,26.966916666666666
41823,Mexico,1987,20.455166666666667
41824,Moldova,1987,8.015666666666666
41825,Monaco,1987,9.504916666666666
41826,Mongolia,1987,-0.305083333333333
41827,Montenegro,1987,10.5725
41828,Montserrat,1987,27.169916666666666
41829,Morocco,1987,18.814666666666668
41830,Mozambique,1987,24.488333333333333
41831,Namibia,1987,21.485416666666666
41832,Nepal,1987,15.570500000000001
41833,Netherlands,1987,9.042416666666666
41834,Netherlands (Europe),1987,8.614416666666667
41835,New Caledonia,1987,22.868333333333336
41836,New Zealand,1987,11.034166666666666
41837,Nicaragua,1987,26.946083333333334
41838,Niger,1987,28.231083333333334
41839,Nigeria,1987,27.613250000000004
41840,Niue,1987,25.017916666666668
41841,North America,1987,3.2185
41842,North Korea,1987,7.116916666666666
41843,Northern Mariana Islands,1987,27.392083333333332
41844,Norway,1987,-0.4872499999999998
41845,Oceania,1987,21.91416666666667
41846,Oman,1987,27.280500000000004
41847,Pakistan,1987,21.436833333333336
41848,Palau,1987,27.741250000000004
41849,Palestina,1987,23.35591666666667
41850,Palmyra Atoll,1987,27.8225
41851,Panama,1987,27.222583333333333
41852,Papua New Guinea,1987,24.950916666666668
41853,Paraguay,1987,23.52241666666667
41854,Peru,1987,20.867250000000002
41855,Philippines,1987,27.30191666666667
41856,Poland,1987,6.574749999999999
41857,Portugal,1987,15.605583333333334
41858,Puerto Rico,1987,26.293333333333333
41859,Qatar,1987,27.37975
41860,Reunion,1987,24.026750000000003
41861,Romania,1987,8.656
41862,Russia,1987,-6.274000000000001
41863,Rwanda,1987,20.16625
41864,Saint Barthélemy,1987,27.379583333333333
41865,Saint Kitts And Nevis,1987,26.669
41866,Saint Lucia,1987,27.546166666666668
41867,Saint Martin,1987,27.379583333333333
41868,Saint Pierre And Miquelon,1987,4.8334166666666665
41869,Saint Vincent And The Grenadines,1987,27.706999999999997
41870,Samoa,1987,26.589250000000003
41871,San Marino,1987,14.133166666666668
41872,Sao Tome And Principe,1987,26.378500000000003
41873,Saudi Arabia,1987,26.316166666666664
41874,Senegal,1987,28.8755
41875,Serbia,1987,10.204916666666668
41876,Seychelles,1987,27.422833333333333
41877,Sierra Leone,1987,26.883499999999998
41878,Singapore,1987,27.181583333333332
41879,Sint Maarten,1987,27.379583333333333
41880,Slovakia,1987,7.153083333333334
41881,Slovenia,1987,9.726833333333333
41882,Solomon Islands,1987,26.955416666666668
41883,Somalia,1987,27.4325
41884,South Africa,1987,18.103583333333333
41885,South America,1987,22.625
41886,South Georgia And The South Sandwich Isla,1987,1.1954166666666668
41887,South Korea,1987,12.359250000000001
41888,Spain,1987,14.460916666666668
41889,Sri Lanka,1987,27.83966666666667
41890,Sudan,1987,27.706666666666667
41891,Suriname,1987,27.166833333333333
41892,Svalbard And Jan Mayen,1987,-7.9759166666666665
41893,Swaziland,1987,19.618
41894,Sweden,1987,1.3564166666666668
41895,Switzerland,1987,7.137083333333333
41896,Syria,1987,18.294666666666668
41897,Taiwan,1987,22.505666666666666
41898,Tajikistan,1987,4.624666666666666
41899,Tanzania,1987,23.093999999999998
41900,Thailand,1987,26.65116666666667
41901,Timor Leste,1987,26.622249999999998
41902,Togo,1987,27.916833333333333
41903,Tonga,1987,23.231083333333334
41904,Trinidad And Tobago,1987,27.052000000000003
41905,Tunisia,1987,20.803416666666667
41906,Turkey,1987,11.613833333333334
41907,Turkmenistan,1987,15.43875
41908,Turks And Caicas Islands,1987,27.343166666666665
41909,Uganda,1987,23.968
41910,Ukraine,1987,6.1825
41911,United Arab Emirates,1987,28.094333333333335
41912,United Kingdom,1987,8.33025
41913,United Kingdom (Europe),1987,8.445333333333332
41914,United States,1987,9.628166666666667
41915,Uruguay,1987,17.658666666666665
41916,Uzbekistan,1987,12.846333333333334
41917,Venezuela,1987,25.97725
41918,Vietnam,1987,24.600916666666667
41919,Virgin Islands,1987,27.143583333333336
41920,Western Sahara,1987,23.73075
41921,Yemen,1987,26.612083333333334
41922,Zambia,1987,22.308583333333335
41923,Zimbabwe,1987,22.3235
41924,Åland,1987,3.71825
41925,Afghanistan,1988,15.389000000000001
41926,Africa,1988,24.56833333333333
41927,Albania,1988,13.044083333333333
41928,Algeria,1988,23.81566666666667
41929,American Samoa,1988,27.089416666666665
41930,Andorra,1988,11.973916666666668
41931,Angola,1988,22.412333333333333
41932,Anguilla,1988,27.13791666666667
41934,Antigua And Barbuda,1988,26.953
41935,Argentina,1988,14.836333333333334
41936,Armenia,1988,8.626083333333332
41937,Aruba,1988,28.34991666666667
41938,Asia,1988,8.234083333333333
41939,Australia,1988,22.63008333333333
41940,Austria,1988,7.082166666666667
41941,Azerbaijan,1988,11.59025
41942,Bahamas,1988,25.37183333333333
41943,Bahrain,1988,26.628000000000004
41944,Baker Island,1988,25.903166666666667
41945,Bangladesh,1988,25.709666666666667
41946,Barbados,1988,27.01391666666667
41947,Belarus,1988,6.417416666666667
41948,Belgium,1988,10.456999999999999
41949,Belize,1988,25.506249999999998
41950,Benin,1988,27.592333333333332
41951,Bhutan,1988,12.656166666666666
41952,Bolivia,1988,21.46683333333333
41953,"Bonaire, Saint Eustatius And Saba",1988,27.58175
41954,Bosnia And Herzegovina,1988,10.977083333333333
41955,Botswana,1988,22.25316666666667
41956,Brazil,1988,25.177333333333337
41957,British Virgin Islands,1988,26.828500000000002
41958,Bulgaria,1988,10.758583333333334
41959,Burkina Faso,1988,28.43575
41960,Burma,1988,24.373333333333335
41961,Burundi,1988,20.638833333333334
41962,Cambodia,1988,27.11675
41963,Cameroon,1988,24.677000000000003
41964,Canada,1988,-4.125166666666666
41965,Cape Verde,1988,24.618333333333336
41966,Cayman Islands,1988,27.261833333333332
41967,Central African Republic,1988,25.534000000000002
41968,Chad,1988,27.32025
41969,Chile,1988,9.72525
41970,China,1988,7.220833333333332
41971,Christmas Island,1988,26.4165
41972,Colombia,1988,25.213416666666664
41973,Comoros,1988,26.329083333333333
41974,Congo,1988,24.917666666666666
41975,Congo (Democratic Republic Of The),1988,24.32241666666667
41976,Costa Rica,1988,25.952583333333333
41977,Croatia,1988,11.989916666666666
41978,Cuba,1988,25.824749999999998
41979,Curaçao,1988,27.783583333333336
41980,Cyprus,1988,19.0795
41981,Czech Republic,1988,8.523249999999999
41982,Côte D'Ivoire,1988,26.494333333333334
41983,Denmark,1988,-17.325
41984,Denmark (Europe),1988,8.849583333333333
41985,Djibouti,1988,29.531833333333335
41986,Dominica,1988,26.6615
41987,Dominican Republic,1988,26.11525
41988,Ecuador,1988,22.130916666666668
41989,Egypt,1988,23.236500000000003
41990,El Salvador,1988,25.47375
41991,Equatorial Guinea,1988,25.409499999999998
41992,Eritrea,1988,27.237583333333333
41993,Estonia,1988,5.7435833333333335
41994,Ethiopia,1988,23.51908333333333
41995,Europe,1988,8.40675
41996,Falkland Islands (Islas Malvinas),1988,6.429666666666667
41997,Faroe Islands,1988,6.889
41998,Federated States Of Micronesia,1988,27.521666666666672
41999,Fiji,1988,25.919916666666666
42000,Finland,1988,1.8564999999999998
42001,France,1988,13.580916666666667
42002,France (Europe),1988,11.244
42003,French Guiana,1988,26.219166666666666
42004,French Polynesia,1988,26.681416666666667
42005,French Southern And Antarctic Lands,1988,4.5728333333333335
42006,Gabon,1988,24.773666666666667
42007,Gambia,1988,28.055583333333335
42008,Gaza Strip,1988,19.629583333333333
42009,Georgia,1988,8.206333333333333
42010,Germany,1988,9.195583333333333
42011,Ghana,1988,27.244250000000005
42012,Greece,1988,15.091833333333334
42013,Greenland,1988,-17.8635
42014,Grenada,1988,27.33125
42015,Guadeloupe,1988,26.84875
42016,Guam,1988,27.593999999999998
42017,Guatemala,1988,23.64725
42018,Guernsey,1988,11.60225
42019,Guinea,1988,25.932333333333332
42020,Guinea Bissau,1988,27.28216666666667
42021,Guyana,1988,26.40925
42022,Haiti,1988,26.885416666666668
42023,Heard Island And Mcdonald Islands,1988,2.519
42024,Honduras,1988,25.27116666666667
42025,Hong Kong,1988,22.842916666666667
42026,Hungary,1988,10.224
42027,Iceland,1988,1.2264166666666665
42028,India,1988,24.72775
42029,Indonesia,1988,26.250666666666664
42030,Iran,1988,18.51216666666667
42031,Iraq,1988,22.058583333333335
42032,Ireland,1988,9.865333333333334
42033,Isle Of Man,1988,9.894916666666667
42034,Israel,1988,20.06025
42035,Italy,1988,13.507666666666667
42036,Jamaica,1988,26.736
42037,Japan,1988,11.967666666666666
42038,Jersey,1988,11.60225
42039,Jordan,1988,19.811
42040,Kazakhstan,1988,6.377666666666667
42041,Kenya,1988,24.66025
42042,Kingman Reef,1988,27.409750000000003
42043,Kiribati,1988,26.931083333333333
42044,Kuwait,1988,25.596333333333334
42045,Kyrgyzstan,1988,4.332999999999999
42046,Laos,1988,23.993
42047,Latvia,1988,6.149916666666666
42048,Lebanon,1988,17.97025
42049,Lesotho,1988,13.981916666666665
42050,Liberia,1988,25.954000000000004
42051,Libya,1988,23.114583333333332
42052,Liechtenstein,1988,5.642833333333333
42053,Lithuania,1988,6.640916666666667
42054,Luxembourg,1988,10.1865
42055,Macau,1988,22.604
42056,Macedonia,1988,10.741583333333333
42057,Madagascar,1988,23.254916666666663
42058,Malawi,1988,21.97341666666667
42059,Malaysia,1988,26.3575
42060,Mali,1988,28.780666666666665
42061,Malta,1988,19.35725
42062,Martinique,1988,26.6615
42063,Mauritania,1988,27.953999999999997
42064,Mauritius,1988,24.135583333333333
42065,Mayotte,1988,26.931833333333334
42066,Mexico,1988,20.736083333333333
42067,Moldova,1988,8.950666666666667
42068,Monaco,1988,9.7545
42069,Mongolia,1988,-0.1633333333333334
42070,Montenegro,1988,10.7035
42071,Montserrat,1988,26.894166666666667
42072,Morocco,1988,18.212
42073,Mozambique,1988,24.085250000000002
42074,Namibia,1988,21.0565
42075,Nepal,1988,15.552000000000001
42076,Netherlands,1988,10.537166666666666
42077,Netherlands (Europe),1988,10.155833333333334
42078,New Caledonia,1988,23.7705
42079,New Zealand,1988,11.093416666666668
42080,Nicaragua,1988,26.524583333333336
42081,Niger,1988,27.78675
42082,Nigeria,1988,27.037833333333335
42083,Niue,1988,25.895416666666666
42084,North America,1988,2.8567499999999995
42085,North Korea,1988,7.355499999999999
42086,Northern Mariana Islands,1988,27.593999999999998
42087,Norway,1988,0.38900000000000007
42088,Oceania,1988,22.43825
42089,Oman,1988,27.276833333333332
42090,Pakistan,1988,21.812250000000002
42091,Palau,1988,27.706916666666668
42092,Palestina,1988,23.829583333333332
42093,Palmyra Atoll,1988,27.432333333333332
42094,Panama,1988,26.62816666666667
42095,Papua New Guinea,1988,25.166750000000004
42096,Paraguay,1988,23.543916666666664
42097,Peru,1988,20.250083333333333
42098,Philippines,1988,27.190083333333334
42099,Poland,1988,8.280416666666666
42100,Portugal,1988,15.099416666666668
42101,Puerto Rico,1988,25.961416666666665
42102,Qatar,1988,27.37625
42103,Reunion,1988,23.847333333333335
42104,Romania,1988,9.078333333333333
42105,Russia,1988,-4.330416666666667
42106,Rwanda,1988,19.78475
42107,Saint Barthélemy,1988,27.13791666666667
42108,Saint Kitts And Nevis,1988,26.352999999999998
42109,Saint Lucia,1988,27.183083333333332
42110,Saint Martin,1988,27.13791666666667
42111,Saint Pierre And Miquelon,1988,5.028583333333333
42112,Saint Vincent And The Grenadines,1988,27.328833333333336
42113,Samoa,1988,26.8105
42114,San Marino,1988,14.664416666666668
42115,Sao Tome And Principe,1988,26.32575
42116,Saudi Arabia,1988,26.141833333333334
42117,Senegal,1988,28.376583333333333
42118,Serbia,1988,10.476166666666666
42119,Seychelles,1988,27.26325
42120,Sierra Leone,1988,26.544916666666666
42121,Singapore,1988,27.06725
42122,Sint Maarten,1988,27.13791666666667
42123,Slovakia,1988,8.08375
42124,Slovenia,1988,10.416333333333332
42125,Solomon Islands,1988,27.279583333333335
42126,Somalia,1988,27.483
42127,South Africa,1988,17.628833333333333
42128,South America,1988,22.21475
42129,South Georgia And The South Sandwich Isla,1988,1.4955833333333335
42130,South Korea,1988,12.22625
42131,Spain,1988,14.161333333333333
42132,Sri Lanka,1988,27.613416666666666
42133,Sudan,1988,27.392083333333332
42134,Suriname,1988,26.6245
42135,Svalbard And Jan Mayen,1988,-9.04925
42136,Swaziland,1988,19.397000000000002
42137,Sweden,1988,3.1025000000000005
42138,Switzerland,1988,7.9245833333333335
42139,Syria,1988,18.082
42140,Taiwan,1988,22.32133333333333
42141,Tajikistan,1988,5.31625
42142,Tanzania,1988,22.922083333333333
42143,Thailand,1988,26.39975
42144,Timor Leste,1988,26.814000000000004
42145,Togo,1988,27.353416666666664
42146,Tonga,1988,24.242583333333332
42147,Trinidad And Tobago,1988,26.7325
42148,Tunisia,1988,20.92925
42149,Turkey,1988,11.621916666666666
42150,Turkmenistan,1988,15.954833333333333
42151,Turks And Caicas Islands,1988,26.99383333333333
42152,Uganda,1988,23.51375
42153,Ukraine,1988,7.781333333333333
42154,United Arab Emirates,1988,28.140249999999998
42155,United Kingdom,1988,8.973083333333333
42156,United Kingdom (Europe),1988,9.138083333333332
42157,United States,1988,9.275333333333334
42158,Uruguay,1988,17.1135
42159,Uzbekistan,1988,13.595583333333336
42160,Venezuela,1988,25.547749999999997
42161,Vietnam,1988,24.127499999999998
42162,Virgin Islands,1988,26.828500000000002
42163,Western Sahara,1988,22.811833333333336
42164,Yemen,1988,26.783916666666666
42165,Zambia,1988,21.88508333333333
42166,Zimbabwe,1988,21.483
42167,Åland,1988,6.0015833333333335
42168,Afghanistan,1989,14.125750000000002
42169,Africa,1989,24.223833333333335
42170,Albania,1989,12.803833333333335
42171,Algeria,1989,23.724333333333334
42172,American Samoa,1989,26.752666666666666
42173,Andorra,1989,12.585083333333335
42174,Angola,1989,22.12216666666667
42175,Anguilla,1989,26.84658333333333
42177,Antigua And Barbuda,1989,26.6865
42178,Argentina,1989,15.543
42179,Armenia,1989,9.785833333333333
42180,Aruba,1989,28.134583333333335
42181,Asia,1989,8.216333333333333
42182,Australia,1989,21.86283333333333
42183,Austria,1989,7.372416666666666
42184,Azerbaijan,1989,12.445083333333335
42185,Bahamas,1989,25.651666666666667
42186,Bahrain,1989,26.022500000000004
42187,Baker Island,1989,25.630333333333336
42188,Bangladesh,1989,25.30475
42189,Barbados,1989,26.752166666666668
42190,Belarus,1989,8.116166666666667
42191,Belgium,1989,10.921166666666666
42192,Belize,1989,25.314916666666665
42193,Benin,1989,27.160416666666666
42194,Bhutan,1989,12.250333333333336
42195,Bolivia,1989,21.156916666666667
42196,"Bonaire, Saint Eustatius And Saba",1989,27.382583333333333
42197,Bosnia And Herzegovina,1989,11.03025
42198,Botswana,1989,22.104166666666668
42199,Brazil,1989,24.871416666666665
42200,British Virgin Islands,1989,26.56041666666667
42201,Bulgaria,1989,11.101916666666666
42202,Burkina Faso,1989,28.19825
42203,Burma,1989,24.082916666666666
42204,Burundi,1989,20.010916666666667
42205,Cambodia,1989,26.962666666666667
42206,Cameroon,1989,24.21875
42207,Canada,1989,-5.073333333333333
42208,Cape Verde,1989,24.567583333333335
42209,Cayman Islands,1989,27.105666666666668
42210,Central African Republic,1989,25.31833333333333
42211,Chad,1989,26.84
42212,Chile,1989,10.0245
42213,China,1989,7.23975
42214,Christmas Island,1989,26.289083333333334
42215,Colombia,1989,24.863583333333334
42216,Comoros,1989,25.77775
42217,Congo,1989,24.605500000000003
42218,Congo (Democratic Republic Of The),1989,23.915166666666668
42219,Costa Rica,1989,25.777749999999997
42220,Croatia,1989,12.096083333333333
42221,Cuba,1989,25.90341666666667
42222,Curaçao,1989,27.555666666666667
42223,Cyprus,1989,19.080000000000002
42224,Czech Republic,1989,8.984
42225,Côte D'Ivoire,1989,26.393333333333334
42226,Denmark,1989,-18.784583333333334
42227,Denmark (Europe),1989,9.568166666666666
42228,Djibouti,1989,28.797
42229,Dominica,1989,26.378666666666664
42230,Dominican Republic,1989,25.900583333333334
42231,Ecuador,1989,21.876416666666668
42232,Egypt,1989,22.790000000000003
42233,El Salvador,1989,25.204333333333334
42234,Equatorial Guinea,1989,25.13
42235,Eritrea,1989,26.6545
42236,Estonia,1989,7.180583333333334
42237,Ethiopia,1989,22.855999999999998
42238,Europe,1989,9.27225
42239,Falkland Islands (Islas Malvinas),1989,7.331416666666667
42240,Faroe Islands,1989,7.12575
42241,Federated States Of Micronesia,1989,27.109416666666664
42242,Fiji,1989,25.445333333333334
42243,Finland,1989,3.6703333333333332
42244,France,1989,13.930083333333334
42245,France (Europe),1989,11.731500000000002
42246,French Guiana,1989,25.894000000000002
42247,French Polynesia,1989,26.43025
42248,French Southern And Antarctic Lands,1989,5.42425
42249,Gabon,1989,24.508083333333335
42250,Gambia,1989,27.827416666666668
42251,Gaza Strip,1989,19.538166666666665
42252,Georgia,1989,8.936583333333333
42253,Germany,1989,9.679833333333333
42254,Ghana,1989,27.001
42255,Greece,1989,14.878916666666667
42256,Greenland,1989,-19.368
42257,Grenada,1989,27.00066666666667
42258,Guadeloupe,1989,26.585166666666666
42259,Guam,1989,27.427083333333332
42260,Guatemala,1989,23.310083333333335
42261,Guernsey,1989,12.359416666666666
42262,Guinea,1989,25.735
42263,Guinea Bissau,1989,27.034166666666668
42264,Guyana,1989,26.11366666666667
42265,Haiti,1989,26.656666666666666
42266,Heard Island And Mcdonald Islands,1989,2.9166666666666665
42267,Honduras,1989,24.91633333333333
42268,Hong Kong,1989,23.07625
42269,Hungary,1989,10.633750000000001
42270,Iceland,1989,1.3808333333333334
42271,India,1989,24.162333333333333
42272,Indonesia,1989,26.054000000000002
42273,Iran,1989,17.993083333333335
42274,Iraq,1989,22.338416666666664
42275,Ireland,1989,10.29575
42276,Isle Of Man,1989,10.4115
42277,Israel,1989,19.901999999999997
42278,Italy,1989,13.329166666666667
42279,Jamaica,1989,26.43841666666667
42280,Japan,1989,12.91175
42281,Jersey,1989,12.359416666666666
42282,Jordan,1989,19.753666666666668
42283,Kazakhstan,1989,6.517
42284,Kenya,1989,24.021666666666665
42285,Kingman Reef,1989,27.12541666666667
42286,Kiribati,1989,26.684416666666667
42287,Kuwait,1989,25.300166666666666
42288,Kyrgyzstan,1989,3.3475833333333327
