,State,Country,Year,Yearly Average Temperature
47571,Leningrad,Russia,1987,1.6357499999999998
47572,Liaoning,China,1987,7.68725
47573,Lipetsk,Russia,1987,3.098999999999999
47574,Louisiana,United States,1987,19.217333333333332
47575,Madhya Pradesh,India,1987,26.18925
47576,Maga Buryatdan,Russia,1987,-12.257083333333332
47577,Maharashtra,India,1987,26.7955
47578,Maine,United States,1987,5.165833333333333
47579,Manipur,India,1987,21.833
47580,Manitoba,Canada,1987,0.22991666666666655
47581,Mariy El,Russia,1987,1.7315833333333337
47582,Maryland,United States,1987,12.875
47583,Massachusetts,United States,1987,8.238083333333334
47584,Mato Grosso,Brazil,1987,26.324416666666668
47585,Mato Grosso Do Sul,Brazil,1987,23.916916666666665
47586,Meghalaya,India,1987,24.207166666666666
47587,Michigan,United States,1987,8.646666666666667
47588,Minas Gerais,Brazil,1987,22.830333333333332
47589,Minnesota,United States,1987,7.7251666666666665
47590,Mississippi,United States,1987,17.959500000000002
47591,Missouri,United States,1987,13.795500000000002
47592,Mizoram,India,1987,24.064666666666668
47593,Montana,United States,1987,7.128833333333333
47594,Mordovia,Russia,1987,2.4922500000000007
47595,Moscow City,Russia,1987,2.4885000000000006
47596,Moskva,Russia,1987,2.4854166666666666
47597,Murmansk,Russia,1987,-2.074666666666667
47598,Nagaland,India,1987,21.993916666666667
47599,Nebraska,United States,1987,10.722666666666667
47600,Nei Mongol,China,1987,3.845083333333333
47601,Nenets,Russia,1987,-5.53075
47602,Nevada,United States,1987,10.354583333333334
47603,New Brunswick,Canada,1987,4.479916666666667
47604,New Hampshire,United States,1987,6.445416666666667
47605,New Jersey,United States,1987,11.360416666666666
47606,New Mexico,United States,1987,11.45375
47607,New South Wales,Australia,1987,17.529083333333336
47608,New York,United States,1987,8.220583333333334
47609,Newfoundland And Labrador,Canada,1987,-0.6179166666666669
47610,Ningxia Hui,China,1987,8.939916666666667
47611,Nizhegorod,Russia,1987,2.1406666666666667
47612,North Carolina,United States,1987,15.090083333333334
47613,North Dakota,United States,1987,7.442583333333334
47614,North Ossetia,Russia,1987,6.690833333333334
47615,Northern Territory,Australia,1987,25.32675
47616,Northwest Territories,Canada,1987,-7.447166666666668
47617,Nova Scotia,Canada,1987,5.940083333333333
47618,Novgorod,Russia,1987,2.0433333333333334
47619,Novosibirsk,Russia,1987,0.24791666666666679
47620,Nunavut,Canada,1987,-13.423833333333334
47621,Ohio,United States,1987,11.656833333333333
47622,Oklahoma,United States,1987,15.732750000000001
47623,Omsk,Russia,1987,0.3944166666666664
47624,Ontario,Canada,1987,2.5731666666666664
47625,Oregon,United States,1987,9.132833333333332
47626,Orel,Russia,1987,3.085083333333334
47627,Orenburg,Russia,1987,2.7025000000000006
47628,Orissa,India,1987,26.569666666666667
47629,Pennsylvania,United States,1987,10.144499999999999
47630,Penza,Russia,1987,2.703583333333333
47631,Perm',Russia,1987,0.06941666666666639
47632,Pernambuco,Brazil,1987,26.181416666666667
47633,Primor'Ye,Russia,1987,1.6793333333333338
47634,Prince Edward Island,Canada,1987,5.3222499999999995
47635,Pskov,Russia,1987,2.9
47636,Puducherry,India,1987,28.153666666666666
47637,Punjab,India,1987,24.383666666666667
47638,Qinghai,China,1987,-1.125083333333333
47639,Queensland,Australia,1987,23.708333333333332
47640,Rajasthan,India,1987,27.001083333333337
47641,Rhode Island,United States,1987,9.608666666666666
47642,Rio De Janeiro,Brazil,1987,22.79116666666667
47643,Rio Grande Do Norte,Brazil,1987,27.58458333333333
47644,Rio Grande Do Sul,Brazil,1987,19.021083333333333
47645,Roraima,Brazil,1987,26.706916666666668
47646,Rostov,Russia,1987,6.655
47647,Ryazan',Russia,1987,2.694583333333334
47648,Sakha,Russia,1987,-14.325583333333334
47649,Sakhalin,Russia,1987,-0.48808333333333304
47650,Samara,Russia,1987,2.5879166666666666
47651,Santa Catarina,Brazil,1987,18.664583333333336
47652,Saratov,Russia,1987,3.5279166666666666
47653,Saskatchewan,Canada,1987,2.734666666666667
47654,Sergipe,Brazil,1987,26.33141666666667
47655,Shaanxi,China,1987,11.482083333333334
47656,Shandong,China,1987,13.304583333333333
47657,Shanghai,China,1987,16.06875
47658,Shanxi,China,1987,9.694749999999999
47659,Sichuan,China,1987,8.670833333333333
47660,Sikkim,India,1987,3.4611666666666667
47661,Smolensk,Russia,1987,2.81725
47662,South Australia,Australia,1987,19.3515
47663,South Carolina,United States,1987,17.259666666666668
47664,South Dakota,United States,1987,9.530083333333332
47665,Stavropol',Russia,1987,8.570333333333334
47666,Sverdlovsk,Russia,1987,0.32841666666666675
47667,Tambov,Russia,1987,3.078166666666666
47668,Tamil Nadu,India,1987,27.603333333333335
47669,Tasmania,Australia,1987,11.092166666666666
47670,Tatarstan,Russia,1987,2.0128333333333335
47671,Taymyr,Russia,1987,-14.509666666666668
47672,Tennessee,United States,1987,14.911833333333334
47673,Texas,United States,1987,17.85525
47674,Tianjin,China,1987,11.842333333333334
47675,Tocantins,Brazil,1987,26.8
47676,Tomsk,Russia,1987,-1.9048333333333332
47677,Tripura,India,1987,25.569000000000003
47678,Tula,Russia,1987,2.6758333333333337
47679,Tuva,Russia,1987,-6.0105
47680,Tver',Russia,1987,2.0869166666666668
47681,Tyumen',Russia,1987,0.27141666666666636
47682,Udmurt,Russia,1987,1.2585833333333334
47683,Ul'Yanovsk,Russia,1987,2.3720833333333338
47684,Ust Orda Buryat,Russia,1987,-3.06575
47685,Utah,United States,1987,8.830333333333334
47686,Uttar Pradesh,India,1987,25.690749999999998
47687,Uttaranchal,India,1987,15.914666666666667
47688,Vermont,United States,1987,6.291333333333333
47689,Victoria,Australia,1987,14.110166666666666
47690,Virginia,United States,1987,13.371666666666668
47691,Vladimir,Russia,1987,2.442333333333333
47692,Volgograd,Russia,1987,5.042749999999999
47693,Vologda,Russia,1987,0.5448333333333334
47694,Voronezh,Russia,1987,4.085666666666667
47695,Washington,United States,1987,8.887916666666667
47696,West Bengal,India,1987,25.662333333333336
47697,West Virginia,United States,1987,11.832916666666668
47698,Western Australia,Australia,1987,22.803416666666667
47699,Wisconsin,United States,1987,8.509833333333335
47700,Wyoming,United States,1987,6.101916666666668
47701,Xinjiang Uygur,China,1987,5.86
47702,Xizang,China,1987,-2.0967499999999997
47703,Yamal Nenets,Russia,1987,-7.8975
47704,Yaroslavl',Russia,1987,1.5333333333333332
47705,Yevrey,Russia,1987,-0.33958333333333296
47706,Yukon,Canada,1987,-5.252250000000001
47707,Yunnan,China,1987,16.380083333333335
47708,Zhejiang,China,1987,16.726
47709,Acre,Brazil,1988,26.354249999999997
47710,Adygey,Russia,1988,9.97075
47711,Aga Buryat,Russia,1988,-1.2677500000000002
47712,Alabama,United States,1988,16.969416666666667
47713,Alagoas,Brazil,1988,25.172416666666667
47714,Alaska,United States,1988,-3.8554999999999997
47715,Alberta,Canada,1988,1.5565833333333332
47716,Altay,Russia,1988,2.0978333333333334
47717,Amazonas,Brazil,1988,26.611833333333333
47718,Amur,Russia,1988,-3.3858333333333324
47719,Andaman And Nicobar,India,1988,27.797250000000002
47720,Andhra Pradesh,India,1988,27.66825
47721,Anhui,China,1988,15.569166666666668
47722,Arizona,United States,1988,15.7705
47723,Arkansas,United States,1988,15.730416666666668
47724,Arkhangel'Sk,Russia,1988,-1.4223333333333337
47725,Arunachal Pradesh,India,1988,14.698416666666667
47726,Assam,India,1988,22.744583333333335
47727,Astrakhan',Russia,1988,9.341833333333334
47728,Australian Capital Territory,Australia,1988,12.623083333333332
47729,Bahia,Brazil,1988,24.274083333333333
47730,Bashkortostan,Russia,1988,2.9689166666666664
47731,Beijing,China,1988,9.734166666666667
47732,Belgorod,Russia,1988,6.407416666666666
47733,Bihar,India,1988,25.322166666666664
47734,British Columbia,Canada,1988,1.1730833333333333
47735,Bryansk,Russia,1988,5.93825
47736,Buryat,Russia,1988,-5.184166666666667
47737,California,United States,1988,14.969083333333332
47738,Chandigarh,India,1988,14.449
47739,Chechnya,Russia,1988,8.707666666666666
47740,Chelyabinsk,Russia,1988,2.933
47741,Chhattisgarh,India,1988,26.295083333333334
47742,Chita,Russia,1988,-4.590083333333333
47743,Chongqing,China,1988,15.980083333333335
47744,Chukot,Russia,1988,-11.22925
47745,Chuvash,Russia,1988,4.292750000000001
47746,City Of St. Petersburg,Russia,1988,4.931916666666667
47747,Colorado,United States,1988,7.231583333333333
47748,Connecticut,United States,1988,9.4815
47749,Dadra And Nagar Haveli,India,1988,25.752750000000002
47750,Dagestan,Russia,1988,10.335083333333333
47751,Daman And Diu,India,1988,27.192833333333336
47752,Delaware,United States,1988,11.984499999999999
47753,Delhi,India,1988,26.105666666666668
47754,District Of Columbia,United States,1988,12.141333333333336
47755,Distrito Federal,Brazil,1988,22.211333333333332
47756,Evenk,Russia,1988,-9.231916666666669
47757,Florida,United States,1988,21.440583333333333
47758,Fujian,China,1988,18.738583333333334
47759,Gansu,China,1988,5.759
47760,Georgia (State),United States,1988,17.316166666666668
47761,Goa,India,1988,26.388416666666668
47762,Gorno Altay,Russia,1988,-3.663083333333334
47763,Guangdong,China,1988,21.137249999999998
47764,Guangxi,China,1988,20.144416666666668
47765,Guizhou,China,1988,15.552750000000001
47766,Gujarat,India,1988,27.33158333333333
47767,Hainan,China,1988,24.736666666666668
47768,Haryana,India,1988,25.29075
47769,Hawaii,United States,1988,23.314833333333336
47770,Hebei,China,1988,9.737083333333333
47771,Heilongjiang,China,1988,2.054
47772,Henan,China,1988,14.241583333333333
47773,Himachal Pradesh,India,1988,10.123416666666666
47774,Hubei,China,1988,15.84825
47775,Hunan,China,1988,16.827333333333335
47776,Idaho,United States,1988,6.338416666666666
47777,Illinois,United States,1988,11.470500000000001
47778,Indiana,United States,1988,11.289250000000001
47779,Ingush,Russia,1988,7.78125
47780,Iowa,United States,1988,9.799249999999999
47781,Irkutsk,Russia,1988,-4.502083333333334
47782,Ivanovo,Russia,1988,4.332916666666667
47783,Jammu And Kashmir,India,1988,4.1645
47784,Jharkhand,India,1988,25.75283333333333
47785,Jiangsu,China,1988,15.089333333333334
47786,Jiangxi,China,1988,17.582916666666666
47787,Jilin,China,1988,4.9167499999999995
47788,Kabardin Balkar,Russia,1988,7.535
47789,Kaliningrad,Russia,1988,7.285583333333334
47790,Kalmyk,Russia,1988,9.616666666666667
47791,Kaluga,Russia,1988,5.114
47792,Kamchatka,Russia,1988,-2.136
47793,Kansas,United States,1988,12.873416666666666
47794,Karachay Cherkess,Russia,1988,8.4285
47795,Karelia,Russia,1988,1.7076666666666664
47796,Karnataka,India,1988,26.22458333333333
47797,Kemerovo,Russia,1988,0.44216666666666643
47798,Kentucky,United States,1988,13.03175
47799,Kerala,India,1988,27.0185
47800,Khabarovsk,Russia,1988,-4.741499999999999
47801,Khakass,Russia,1988,-1.7680833333333332
47802,Khanty Mansiy,Russia,1988,-1.2296666666666667
47803,Kirov,Russia,1988,2.5783333333333336
47804,Komi,Russia,1988,-1.1230833333333328
47805,Komi Permyak,Russia,1988,1.8824166666666666
47806,Koryak,Russia,1988,-6.244583333333334
47807,Kostroma,Russia,1988,3.1990000000000003
47808,Krasnodar,Russia,1988,10.291166666666667
47809,Krasnoyarsk,Russia,1988,-3.1657499999999996
47810,Kurgan,Russia,1988,3.0239999999999996
47811,Kursk,Russia,1988,5.920833333333333
47812,Leningrad,Russia,1988,4.272916666666667
47813,Liaoning,China,1988,8.335500000000001
47814,Lipetsk,Russia,1988,5.465916666666666
47815,Louisiana,United States,1988,19.005666666666666
47816,Madhya Pradesh,India,1988,26.16133333333333
47817,Maga Buryatdan,Russia,1988,-10.166083333333333
47818,Maharashtra,India,1988,26.646583333333336
47819,Maine,United States,1988,5.084083333333333
47820,Manipur,India,1988,22.0625
47821,Manitoba,Canada,1988,-1.872916666666667
47822,Mariy El,Russia,1988,3.6847499999999997
47823,Maryland,United States,1988,12.267000000000001
47824,Massachusetts,United States,1988,8.185666666666668
47825,Mato Grosso,Brazil,1988,26.160583333333335
47826,Mato Grosso Do Sul,Brazil,1988,24.158083333333334
47827,Meghalaya,India,1988,24.330083333333334
47828,Michigan,United States,1988,7.3445833333333335
47829,Minas Gerais,Brazil,1988,22.389750000000003
47830,Minnesota,United States,1988,5.676916666666666
47831,Mississippi,United States,1988,17.51275
47832,Missouri,United States,1988,12.874333333333333
47833,Mizoram,India,1988,24.228333333333335
47834,Montana,United States,1988,6.803583333333333
47835,Mordovia,Russia,1988,4.612166666666667
47836,Moscow City,Russia,1988,4.891166666666668
47837,Moskva,Russia,1988,4.8877500000000005
47838,Murmansk,Russia,1988,-0.8261666666666665
47839,Nagaland,India,1988,22.26516666666667
47840,Nebraska,United States,1988,10.028583333333334
47841,Nei Mongol,China,1988,4.0129166666666665
47842,Nenets,Russia,1988,-3.748083333333333
47843,Nevada,United States,1988,10.404083333333334
47844,New Brunswick,Canada,1988,4.383333333333334
47845,New Hampshire,United States,1988,6.2179166666666665
47846,New Jersey,United States,1988,10.886166666666666
47847,New Mexico,United States,1988,11.823166666666665
47848,New South Wales,Australia,1988,18.045416666666668
47849,New York,United States,1988,7.803916666666667
47850,Newfoundland And Labrador,Canada,1988,-1.3644999999999996
47851,Ningxia Hui,China,1988,7.87875
47852,Nizhegorod,Russia,1988,4.2465
47853,North Carolina,United States,1988,14.439166666666667
47854,North Dakota,United States,1988,6.073833333333333
47855,North Ossetia,Russia,1988,6.824333333333333
47856,Northern Territory,Australia,1988,26.081916666666668
47857,Northwest Territories,Canada,1988,-8.235333333333333
47858,Nova Scotia,Canada,1988,6.129333333333332
47859,Novgorod,Russia,1988,4.668833333333333
47860,Novosibirsk,Russia,1988,1.3580833333333333
47861,Nunavut,Canada,1988,-12.72425
47862,Ohio,United States,1988,10.618416666666667
47863,Oklahoma,United States,1988,15.487500000000002
47864,Omsk,Russia,1988,1.5882500000000006
47865,Ontario,Canada,1988,0.7755833333333331
47866,Oregon,United States,1988,8.90875
47867,Orel,Russia,1988,5.475833333333334
47868,Orenburg,Russia,1988,4.200166666666667
47869,Orissa,India,1988,26.618583333333333
47870,Pennsylvania,United States,1988,9.505333333333333
47871,Penza,Russia,1988,4.776833333333333
47872,Perm',Russia,1988,1.6000833333333333
47873,Pernambuco,Brazil,1988,25.71641666666667
47874,Primor'Ye,Russia,1988,2.4335000000000004
47875,Prince Edward Island,Canada,1988,5.399666666666666
47876,Pskov,Russia,1988,5.4195
47877,Puducherry,India,1988,27.900583333333334
47878,Punjab,India,1988,24.386499999999998
47879,Qinghai,China,1988,-1.0896666666666663
47880,Queensland,Australia,1988,24.109666666666666
47881,Rajasthan,India,1988,26.891916666666663
47882,Rhode Island,United States,1988,9.438916666666668
47883,Rio De Janeiro,Brazil,1988,22.214583333333337
47884,Rio Grande Do Norte,Brazil,1988,27.39091666666667
47885,Rio Grande Do Sul,Brazil,1988,18.650833333333335
47886,Roraima,Brazil,1988,26.21891666666667
47887,Rostov,Russia,1988,8.274666666666667
47888,Ryazan',Russia,1988,5.004583333333334
47889,Sakha,Russia,1988,-11.084666666666665
47890,Sakhalin,Russia,1988,0.5268333333333332
47891,Samara,Russia,1988,4.324
47892,Santa Catarina,Brazil,1988,18.410666666666668
47893,Saratov,Russia,1988,5.429083333333335
47894,Saskatchewan,Canada,1988,0.9010833333333338
47895,Sergipe,Brazil,1988,25.84183333333333
47896,Shaanxi,China,1988,10.771083333333332
47897,Shandong,China,1988,13.332583333333334
47898,Shanghai,China,1988,16.064916666666665
47899,Shanxi,China,1988,9.08
47900,Sichuan,China,1988,8.52975
47901,Sikkim,India,1988,3.9025
47902,Smolensk,Russia,1988,5.1505
47903,South Australia,Australia,1988,19.96375
47904,South Carolina,United States,1988,16.664833333333334
47905,South Dakota,United States,1988,8.476916666666668
47906,Stavropol',Russia,1988,9.31525
47907,Sverdlovsk,Russia,1988,1.9334166666666661
47908,Tambov,Russia,1988,5.312416666666667
47909,Tamil Nadu,India,1988,27.3535
47910,Tasmania,Australia,1988,12.143166666666666
47911,Tatarstan,Russia,1988,3.77425
47912,Taymyr,Russia,1988,-12.756916666666669
47913,Tennessee,United States,1988,14.037333333333335
47914,Texas,United States,1988,18.148833333333332
47915,Tianjin,China,1988,12.0615
47916,Tocantins,Brazil,1988,26.200333333333333
47917,Tomsk,Russia,1988,-0.15199999999999983
47918,Tripura,India,1988,25.680916666666665
47919,Tula,Russia,1988,5.06775
47920,Tuva,Russia,1988,-5.949916666666667
47921,Tver',Russia,1988,4.56375
47922,Tyumen',Russia,1988,1.657916666666666
47923,Udmurt,Russia,1988,2.836583333333334
47924,Ul'Yanovsk,Russia,1988,4.244666666666666
47925,Ust Orda Buryat,Russia,1988,-2.186166666666667
47926,Utah,United States,1988,8.853666666666667
47927,Uttar Pradesh,India,1988,25.488
47928,Uttaranchal,India,1988,15.6145
47929,Vermont,United States,1988,6.0480833333333335
47930,Victoria,Australia,1988,15.116166666666667
47931,Virginia,United States,1988,12.652833333333334
47932,Vladimir,Russia,1988,4.775833333333334
47933,Volgograd,Russia,1988,6.932833333333334
47934,Vologda,Russia,1988,2.8151666666666664
47935,Voronezh,Russia,1988,6.270499999999999
47936,Washington,United States,1988,8.402916666666668
47937,West Bengal,India,1988,25.753833333333333
47938,West Virginia,United States,1988,11.043500000000002
47939,Western Australia,Australia,1988,23.300333333333338
47940,Wisconsin,United States,1988,6.892083333333335
47941,Wyoming,United States,1988,6.206416666666667
47942,Xinjiang Uygur,China,1988,5.789833333333334
47943,Xizang,China,1988,-1.962416666666667
47944,Yamal Nenets,Russia,1988,-6.459499999999999
47945,Yaroslavl',Russia,1988,3.9554166666666664
47946,Yevrey,Russia,1988,1.1749999999999998
47947,Yukon,Canada,1988,-5.986666666666667
